Company,Plant,Location,Company Profit,Plant Profit,Benchmark Profit,Capacity,MC,Bid,Market Price,Output,FC,Carbon,Period,Load,Elasticity
Big_Coal,HUNTINGTON_BEACH_1-2,South,17450,100,-200,300,28.5,30,30.5,300,500,96,2,4020,-2.41
Big_Coal,HUNTINGTON_BEACH_5,South,17450,-500,-500,150,46.5,200,30.5,0,500,0,2,4020,-2.41
Big_Coal,REDONDO_5-6,South,17450,-750,-750,350,29.5,32,30.5,0,750,0,2,4020,-2.41
Big_Coal,REDONDO_7-8,South,17450,-1250,-1250,950,29.5,35,30.5,0,1250,0,2,4020,-2.41
Bay_Views,MORRO_BAY_1-2,North,10247.5,672.5,337.5,335,27,27,30.5,335,500,104,2,4020,-2.41
Bay_Views,MORRO_BAY_3-4,North,10247.5,2325,1660,665,25.5,26.66,30.5,665,1000,193,2,4020,-2.41
Bay_Views,MOSS_LANDING_6,North,10247.5,3625,2875,750,23,23.17,30.5,750,2000,188,2,4020,-2.41
Bay_Views,MOSS_LANDING_7,North,10247.5,3625,2875,750,23,23.11,30.5,750,2000,188,2,4020,-2.41
Bay_Views,OAKLAND,North,10247.5,0,0,150,42.5,485.63,30.5,0,0,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_4-5,North,2650,-250,-250,150,40.5,40.5,30.5,0,250,0,2,4020,-2.41
East_Bay,CONTRA_COSTA_6-7,North,2650,600,-100,700,27.5,27.5,30.5,700,1500,224,2,4020,-2.41
East_Bay,PITTSBURGH_1-4,North,2650,675,25,650,28.5,28.5,30.5,650,625,214,2,4020,-2.41
East_Bay,PITTSBURGH_5-6,North,2650,2625,1975,650,25.5,25.5,30.5,650,625,188,2,4020,-2.41
East_Bay,PITTSBURGH_7,North,2650,-1000,-1000,700,41.5,41.5,30.5,0,1000,0,2,4020,-2.41
East_Bay,POTRERO_HILL,North,2650,0,0,150,48.5,48.5,30.5,0,0,0,2,4020,-2.41
Big_Gas,EL_SEGUNDO_1-2,South,400,-250,-250,400,31.5,31.5,30.5,0,250,0,2,4020,-2.41
Big_Gas,EL_SEGUNDO_3-4,South,400,725,75,650,29,29,30.5,650,250,208,2,4020,-2.41
Big_Gas,ENCINA,South,400,925,-25,950,29,29,30.5,950,500,323,2,4020,-2.41
Big_Gas,KEARNY,South,400,0,0,200,62.5,62.5,30.5,0,0,0,2,4020,-2.41
Big_Gas,LONG_BEACH,South,400,-500,-500,550,36.5,36.5,30.5,0,500,0,2,4020,-2.41
Big_Gas,NORTH_ISLAND,South,400,0,0,150,45.5,45.5,30.5,0,0,0,2,4020,-2.41
Big_Gas,SOUTH_BAY,South,400,-500,-500,700,30.5,30.5,30.5,462,500,162,2,4020,-2.41
Beachfront,COOLWATER,South,-500,150,-500,650,29.5,29.5,30.5,650,500,221,2,4020,-2.41
Beachfront,ELLWOOD,South,-500,0,0,300,52.5,444.69,30.5,0,0,0,2,4020,-2.41
Beachfront,ETIWANDA_1-4,South,-500,-2000,-2000,850,30,154.67,30.5,0,2000,0,2,4020,-2.41
Beachfront,ETIWANDA_5,South,-500,-250,-250,150,44,44,30.5,0,250,0,2,4020,-2.41
Beachfront,MANDALAY_1-2,South,-500,-250,350,300,27.5,51.09,30.5,0,250,0,2,4020,-2.41
Beachfront,MANDALAY_3,South,-500,-250,-250,150,36.5,36.5,30.5,0,250,0,2,4020,-2.41
Beachfront,ORMOND_BEACH_1,South,-500,1050,350,700,26.5,26.5,30.5,700,1750,217,2,4020,-2.41
Beachfront,ORMOND_BEACH_2,South,-500,1050,350,700,26.5,26.5,30.5,700,1750,217,2,4020,-2.41
Big_Coal,ALAMITOS_7,South,629924.37,34418.23,0,250,51.5,100,189.17,250,0,148,3,8786,-2.54
Big_Coal,FOUR_CORNERS,South,629924.37,321328.54,59750,1900,19,100,189.17,1900,2000,1045,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_1-2,South,629924.37,47701.87,6400,300,28.5,100,189.17,300,500,96,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_5,South,629924.37,20900.94,250,150,46.5,100,189.17,150,500,80,3,8786,-2.54
Big_Coal,REDONDO_5-6,South,629924.37,55135.52,6950,350,29.5,100,189.17,350,750,116,3,8786,-2.54
Big_Coal,REDONDO_7-8,South,629924.37,150439.27,19650,950,29.5,100,189.17,950,1250,314,3,8786,-2.54
Beachfront,COOLWATER,South,594257.08,103287.4,13800,650,29.5,29.5,189.17,650,500,221,3,8786,-2.54
Beachfront,ELLWOOD,South,594257.08,41001.87,0,300,52.5,52.5,189.17,300,0,183,3,8786,-2.54
Beachfront,ETIWANDA_1-4,South,594257.08,133296.98,16275,850,30,30,189.17,850,2000,289,3,8786,-2.54
Beachfront,ETIWANDA_5,South,594257.08,21525.94,875,150,44,44,189.17,150,250,75,3,8786,-2.54
Beachfront,MANDALAY_1-2,South,594257.08,48251.87,6950,300,27.5,27.5,189.17,300,250,93,3,8786,-2.54
Beachfront,MANDALAY_3,South,594257.08,22650.94,2000,150,36.5,36.5,189.17,150,250,61,3,8786,-2.54
Beachfront,ORMOND_BEACH_1,South,594257.08,112121.04,15750,700,26.5,26.5,189.17,700,1750,217,3,8786,-2.54
Beachfront,ORMOND_BEACH_2,South,594257.08,112121.04,15750,700,26.5,26.5,189.17,700,1750,217,3,8786,-2.54
Big_Gas,EL_SEGUNDO_1-2,South,559272.5,62819.17,7750,400,31.5,31.5,189.17,400,250,140,3,8786,-2.54
Big_Gas,EL_SEGUNDO_3-4,South,559272.5,103862.4,14375,650,29,29,189.17,650,250,208,3,8786,-2.54
Big_Gas,ENCINA,South,559272.5,151664.27,20875,950,29,29,189.17,950,500,323,3,8786,-2.54
Big_Gas,KEARNY,South,559272.5,25334.58,0,200,62.5,62.5,189.17,200,0,146,3,8786,-2.54
Big_Gas,LONG_BEACH,South,559272.5,83470.1,7750,550,36.5,36.5,189.17,550,500,231,3,8786,-2.54
Big_Gas,NORTH_ISLAND,South,559272.5,21550.94,900,150,45.5,45.5,189.17,150,0,80,3,8786,-2.54
Big_Gas,SOUTH_BAY,South,559272.5,110571.04,14200,700,30.5,30.5,189.17,700,500,245,3,8786,-2.54
Old_Timers,BIG_CREEK,South,470800.53,185422.92,47750,1000,0,0,189.17,1000,3750,0,3,8786,-2.54
Old_Timers,HIGHGROVE,South,470800.53,23200.94,2550,150,34.5,34.5,189.17,150,0,60,3,8786,-2.54
Old_Timers,MOHAVE_1,South,470800.53,123504.69,20250,750,19.5,19.5,189.17,750,3750,352,3,8786,-2.54
Old_Timers,MOHAVE_2,South,470800.53,123504.69,20250,750,19.5,19.5,189.17,750,3750,352,3,8786,-2.54
Old_Timers,SAN_BERNADINO,South,470800.53,15167.29,1400,100,37.5,37.5,189.17,100,0,44,3,8786,-2.54
East_Bay,CONTRA_COSTA_4-5,North,466768.76,22050.94,1400,150,40.5,40.5,189.17,150,250,70,3,8786,-2.54
East_Bay,CONTRA_COSTA_6-7,North,466768.76,111671.04,15300,700,27.5,27.5,189.17,700,1500,224,3,8786,-2.54
East_Bay,PITTSBURGH_1-4,North,466768.76,103812.4,14325,650,28.5,28.5,189.17,650,625,214,3,8786,-2.54
East_Bay,PITTSBURGH_5-6,North,466768.76,105762.4,16275,650,25.5,25.5,189.17,650,625,188,3,8786,-2.54
East_Bay,PITTSBURGH_7,North,466768.76,102371.04,6000,700,41.5,41.5,189.17,700,1000,336,3,8786,-2.54
East_Bay,POTRERO_HILL,North,466768.76,21100.94,450,150,48.5,48.5,189.17,150,0,85,3,8786,-2.54
Fossil_Light,DIABLO_CANYON_1,North,400031.36,172672.92,35000,1000,11.5,11.5,189.17,1000,5000,0,3,8786,-2.54
Fossil_Light,HELMS,North,400031.36,147188.33,37050,800,0.5,0.5,189.17,800,3750,0,3,8786,-2.54
Fossil_Light,HUMBOLDT,North,400031.36,23425.94,2775,150,33,33,189.17,150,0,57,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_1-2,North,400031.36,22950.94,2300,150,34.5,34.5,189.17,150,250,58,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_4,North,400031.36,33793.23,-250,250,53,53,189.17,250,250,152,3,8786,-2.54
Bay_Views,MORRO_BAY_1-2,North,195458.56,53827.93,7707.5,335,27,27,189.17,335,500,104,3,8786,-2.54
Bay_Views,MORRO_BAY_3-4,North,195458.56,-1000,16290,665,25.5,326.85,189.17,0,1000,0,3,8786,-2.54
Bay_Views,MOSS_LANDING_6,North,195458.56,122629.69,19375,750,23,23,189.17,750,2000,188,3,8786,-2.54
Bay_Views,MOSS_LANDING_7,North,195458.56,-2000,19375,750,23,235.27,189.17,0,2000,0,3,8786,-2.54
Bay_Views,OAKLAND,North,195458.56,22000.94,1350,150,42.5,42.5,189.17,150,0,75,3,8786,-2.54
Big_Coal,ALAMITOS_7,South,677688,37480,0,250,51.5,100,201.42,250,0,148,3,8786,-2.54
Big_Coal,FOUR_CORNERS,South,677688,344598,59750,1900,19,25,201.42,1900,2000,1045,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_1-2,South,677688,51376,6400,300,28.5,35,201.42,300,500,96,3,8786,-2.54
Big_Coal,HUNTINGTON_BEACH_5,South,677688,22738,250,150,46.5,100,201.42,150,500,80,3,8786,-2.54
Big_Coal,REDONDO_5-6,South,677688,59422,6950,350,29.5,35,201.42,350,750,116,3,8786,-2.54
Big_Coal,REDONDO_7-8,South,677688,162074,19650,950,29.5,35,201.42,950,1250,314,3,8786,-2.54
Beachfront,COOLWATER,South,640796,111248,13800,650,29.5,29.5,201.42,650,500,221,3,8786,-2.54
Beachfront,ELLWOOD,South,640796,44676,0,300,52.5,145.17,201.42,300,0,183,3,8786,-2.54
Beachfront,ETIWANDA_1-4,South,640796,143707,16275,850,30,30,201.42,850,2000,289,3,8786,-2.54
Beachfront,ETIWANDA_5,South,640796,23363,875,150,44,65.59,201.42,150,250,75,3,8786,-2.54
Beachfront,MANDALAY_1-2,South,640796,51926,6950,300,27.5,49.27,201.42,300,250,93,3,8786,-2.54
Beachfront,MANDALAY_3,South,640796,24488,2000,150,36.5,36.5,201.42,150,250,61,3,8786,-2.54
Beachfront,ORMOND_BEACH_1,South,640796,120694,15750,700,26.5,26.5,201.42,700,1750,217,3,8786,-2.54
Beachfront,ORMOND_BEACH_2,South,640796,120694,15750,700,26.5,26.5,201.42,700,1750,217,3,8786,-2.54
Big_Gas,EL_SEGUNDO_1-2,South,593699.28,67718,7750,400,31.5,139.13,201.42,400,250,140,3,8786,-2.54
Big_Gas,EL_SEGUNDO_3-4,South,593699.28,111823,14375,650,29,29,201.42,650,250,208,3,8786,-2.54
Big_Gas,ENCINA,South,593699.28,163299,20875,950,29,110.84,201.42,950,500,323,3,8786,-2.54
Big_Gas,KEARNY,South,593699.28,18121.28,0,200,62.5,201.42,201.42,130,0,95,3,8786,-2.54
Big_Gas,LONG_BEACH,South,593699.28,90206,7750,550,36.5,36.5,201.42,550,500,231,3,8786,-2.54
Big_Gas,NORTH_ISLAND,South,593699.28,23388,900,150,45.5,45.5,201.42,150,0,80,3,8786,-2.54
Big_Gas,SOUTH_BAY,South,593699.28,119144,14200,700,30.5,30.5,201.42,700,500,245,3,8786,-2.54
Old_Timers,BIG_CREEK,South,504480,197670,47750,1000,0,0,201.42,1000,3750,0,3,8786,-2.54
Old_Timers,HIGHGROVE,South,504480,25038,2550,150,34.5,90.64,201.42,150,0,60,3,8786,-2.54
Old_Timers,MOHAVE_1,South,504480,132690,20250,750,19.5,26.66,201.42,750,3750,352,3,8786,-2.54
Old_Timers,MOHAVE_2,South,504480,132690,20250,750,19.5,19.5,201.42,750,3750,352,3,8786,-2.54
Old_Timers,SAN_BERNADINO,South,504480,16392,1400,100,37.5,37.5,201.42,100,0,44,3,8786,-2.54
East_Bay,CONTRA_COSTA_4-5,North,503510,23888,1400,150,40.5,40.5,201.42,150,250,70,3,8786,-2.54
East_Bay,CONTRA_COSTA_6-7,North,503510,120244,15300,700,27.5,27.5,201.42,700,1500,224,3,8786,-2.54
East_Bay,PITTSBURGH_1-4,North,503510,111773,14325,650,28.5,28.5,201.42,650,625,214,3,8786,-2.54
East_Bay,PITTSBURGH_5-6,North,503510,113723,16275,650,25.5,25.5,201.42,650,625,188,3,8786,-2.54
East_Bay,PITTSBURGH_7,North,503510,110944,6000,700,41.5,41.5,201.42,700,1000,336,3,8786,-2.54
East_Bay,POTRERO_HILL,North,503510,22938,450,150,48.5,48.5,201.42,150,0,85,3,8786,-2.54
Fossil_Light,DIABLO_CANYON_1,North,428812,184920,35000,1000,11.5,11.5,201.42,1000,5000,0,3,8786,-2.54
Fossil_Light,HELMS,North,428812,156986,37050,800,0.5,0.5,201.42,800,3750,0,3,8786,-2.54
Fossil_Light,HUMBOLDT,North,428812,25263,2775,150,33,33,201.42,150,0,57,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_1-2,North,428812,24788,2300,150,34.5,34.5,201.42,150,250,58,3,8786,-2.54
Fossil_Light,HUNTERS_POINT_4,North,428812,36855,-250,250,53,53,201.42,250,250,152,3,8786,-2.54
Bay_Views,MORRO_BAY_1-2,North,169917.5,57930.7,7707.5,335,27,27,201.42,335,500,104,3,8786,-2.54
Bay_Views,MORRO_BAY_3-4,North,169917.5,115986.8,16290,665,25.5,25.5,201.42,665,1000,193,3,8786,-2.54
Bay_Views,MOSS_LANDING_6,North,169917.5,-2000,19375,750,23,296.6,201.42,0,2000,0,3,8786,-2.54
Bay_Views,MOSS_LANDING_7,North,169917.5,-2000,19375,750,23,211.13,201.42,0,2000,0,3,8786,-2.54
Bay_Views,OAKLAND,North,169917.5,0,1350,150,42.5,490.9,201.42,0,0,0,3,8786,-2.54
Big_Coal,ALAMITOS_7,South,142787.97,3191.54,0,250,51.5,51.5,64.27,250,0,148,4,6709,-2
Big_Coal,FOUR_CORNERS,South,142787.97,84005.68,31250,1900,19,40,64.27,1900,2000,1045,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_1-2,South,142787.97,10229.84,1900,300,28.5,28.5,64.27,300,500,96,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_5,South,142787.97,2164.92,-500,150,46.5,46.5,64.27,150,500,80,4,6709,-2
Big_Coal,REDONDO_5-6,South,142787.97,11418.15,1700,350,29.5,29.5,64.27,350,750,116,4,6709,-2
Big_Coal,REDONDO_7-8,South,142787.97,31777.84,5400,950,29.5,40,64.27,950,1250,314,4,6709,-2
Old_Timers,BIG_CREEK,South,127306.89,60516.14,32750,1000,0,0,64.27,1000,3750,0,4,6709,-2
Old_Timers,HIGHGROVE,South,127306.89,4464.92,300,150,34.5,34.5,64.27,150,0,60,4,6709,-2
Old_Timers,MOHAVE_1,South,127306.89,29824.61,9000,750,19.5,19.5,64.27,750,3750,352,4,6709,-2
Old_Timers,MOHAVE_2,South,127306.89,29824.61,9000,750,19.5,19.5,64.27,750,3750,352,4,6709,-2
Old_Timers,SAN_BERNADINO,South,127306.89,2676.61,0,100,37.5,37.5,64.27,100,0,44,4,6709,-2
Beachfront,COOLWATER,South,116571.41,22097.99,4050,650,29.5,31.14,64.27,650,500,221,4,6709,-2
Beachfront,ELLWOOD,South,116571.41,3529.84,0,300,52.5,52.5,64.27,300,0,183,4,6709,-2
Beachfront,ETIWANDA_1-4,South,116571.41,27126.22,3525,850,30,36.58,64.27,850,2000,289,4,6709,-2
Beachfront,ETIWANDA_5,South,116571.41,-250,-250,150,44,162.19,64.27,0,250,0,4,6709,-2
Beachfront,MANDALAY_1-2,South,116571.41,10779.84,2450,300,27.5,27.5,64.27,300,250,93,4,6709,-2
Beachfront,MANDALAY_3,South,116571.41,3914.92,-250,150,36.5,36.5,64.27,150,250,61,4,6709,-2
Beachfront,ORMOND_BEACH_1,South,116571.41,24686.3,5250,700,26.5,27.67,64.27,700,1750,217,4,6709,-2
Beachfront,ORMOND_BEACH_2,South,116571.41,24686.3,5250,700,26.5,26.5,64.27,700,1750,217,4,6709,-2
Fossil_Light,DIABLO_CANYON_1,North,106500.44,47766.14,20000,1000,11.5,11.5,64.27,1000,5000,0,4,6709,-2
Fossil_Light,HELMS,North,106500.44,47262.92,25050,800,0.5,0.5,64.27,800,3750,0,4,6709,-2
Fossil_Light,HUMBOLDT,North,106500.44,4689.92,525,150,33,33,64.27,150,0,57,4,6709,-2
Fossil_Light,HUNTERS_POINT_1-2,North,106500.44,4214.92,50,150,34.5,34.5,64.27,150,250,58,4,6709,-2
Fossil_Light,HUNTERS_POINT_4,North,106500.44,2566.54,-250,250,53,53,64.27,250,250,152,4,6709,-2
Big_Gas,EL_SEGUNDO_1-2,South,94336.74,12856.46,1750,400,31.5,31.5,64.27,400,250,140,4,6709,-2
Big_Gas,EL_SEGUNDO_3-4,South,94336.74,22672.99,4625,650,29,29,64.27,650,250,208,4,6709,-2
Big_Gas,ENCINA,South,94336.74,33002.84,6625,950,29,29,64.27,950,500,323,4,6709,-2
Big_Gas,KEARNY,South,94336.74,353.23,0,200,62.5,62.5,64.27,200,0,146,4,6709,-2
Big_Gas,LONG_BEACH,South,94336.74,-500,-500,550,36.5,264.09,64.27,0,500,0,4,6709,-2
Big_Gas,NORTH_ISLAND,South,94336.74,2814.92,0,150,45.5,45.5,64.27,150,0,80,4,6709,-2
Big_Gas,SOUTH_BAY,South,94336.74,23136.3,3700,700,30.5,48.84,64.27,700,500,245,4,6709,-2
East_Bay,CONTRA_COSTA_4-5,North,92048.42,3314.92,-250,150,40.5,40.5,64.27,150,250,70,4,6709,-2
East_Bay,CONTRA_COSTA_6-7,North,92048.42,24236.3,4800,700,27.5,27.5,64.27,700,1500,224,4,6709,-2
East_Bay,PITTSBURGH_1-4,North,92048.42,22622.99,4575,650,28.5,28.5,64.27,650,625,214,4,6709,-2
East_Bay,PITTSBURGH_5-6,North,92048.42,24572.99,6525,650,25.5,25.5,64.27,650,625,188,4,6709,-2
East_Bay,PITTSBURGH_7,North,92048.42,14936.3,-1000,700,41.5,41.5,64.27,700,1000,336,4,6709,-2
East_Bay,POTRERO_HILL,North,92048.42,2364.92,0,150,48.5,48.5,64.27,150,0,85,4,6709,-2
Bay_Views,MORRO_BAY_1-2,North,-5500,-500,2682.5,335,27,500,64.27,0,500,0,4,6709,-2
Bay_Views,MORRO_BAY_3-4,North,-5500,-1000,6315,665,25.5,500,64.27,0,1000,0,4,6709,-2
Bay_Views,MOSS_LANDING_6,North,-5500,-2000,8125,750,23,500,64.27,0,2000,0,4,6709,-2
Bay_Views,MOSS_LANDING_7,North,-5500,-2000,8125,750,23,500,64.27,0,2000,0,4,6709,-2
Bay_Views,OAKLAND,North,-5500,0,0,150,42.5,500,64.27,0,0,0,4,6709,-2
Big_Coal,ALAMITOS_7,South,1257150,74625,0,250,51.5,51.5,350,250,0,148,4,6709,-2
Big_Coal,FOUR_CORNERS,South,1257150,626900,31250,1900,19,91.38,350,1900,2000,1045,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_1-2,South,1257150,95950,1900,300,28.5,28.5,350,300,500,96,4,6709,-2
Big_Coal,HUNTINGTON_BEACH_5,South,1257150,45025,-500,150,46.5,173.8,350,150,500,80,4,6709,-2
Big_Coal,REDONDO_5-6,South,1257150,111425,1700,350,29.5,29.5,350,350,750,116,4,6709,-2
Big_Coal,REDONDO_7-8,South,1257150,303225,5400,950,29.5,29.5,350,950,1250,314,4,6709,-2
Big_Gas,EL_SEGUNDO_1-2,South,1138250,127150,1750,400,31.5,97.41,350,400,250,140,4,6709,-2
Big_Gas,EL_SEGUNDO_3-4,South,1138250,208400,4625,650,29,29,350,650,250,208,4,6709,-2
Big_Gas,ENCINA,South,1138250,304450,6625,950,29,75.72,350,950,500,323,4,6709,-2
Big_Gas,KEARNY,South,1138250,57500,0,200,62.5,62.5,350,200,0,146,4,6709,-2
Big_Gas,LONG_BEACH,South,1138250,171925,-500,550,36.5,36.5,350,550,500,231,4,6709,-2
Big_Gas,NORTH_ISLAND,South,1138250,45675,0,150,45.5,118.06,350,150,0,80,4,6709,-2
Big_Gas,SOUTH_BAY,South,1138250,223150,3700,700,30.5,30.5,350,700,500,245,4,6709,-2
Old_Timers,BIG_CREEK,South,913075,346250,32750,1000,0,0,350,1000,3750,0,4,6709,-2
Old_Timers,HIGHGROVE,South,913075,47325,300,150,34.5,34.5,350,150,0,60,4,6709,-2
Old_Timers,MOHAVE_1,South,913075,244125,9000,750,19.5,19.5,350,750,3750,352,4,6709,-2
Old_Timers,MOHAVE_2,South,913075,244125,9000,750,19.5,19.5,350,750,3750,352,4,6709,-2
Old_Timers,SAN_BERNADINO,South,913075,31250,0,100,37.5,37.5,350,100,0,44,4,6709,-2
Fossil_Light,DIABLO_CANYON_1,North,126555,56300,20000,1000,11.5,11.5,72.8,1000,5000,0,4,6709,-2
Fossil_Light,HELMS,North,126555,54090,25050,800,0.5,0.5,72.8,800,3750,0,4,6709,-2
Fossil_Light,HUMBOLDT,North,126555,5970,525,150,33,33,72.8,150,0,57,4,6709,-2
Fossil_Light,HUNTERS_POINT_1-2,North,126555,5495,50,150,34.5,34.5,72.8,150,250,58,4,6709,-2
Fossil_Light,HUNTERS_POINT_4,North,126555,4700,-250,250,53,53,72.8,250,250,152,4,6709,-2
East_Bay,CONTRA_COSTA_4-5,North,117650,4595,-250,150,40.5,40.5,72.8,150,250,70,4,6709,-2
East_Bay,CONTRA_COSTA_6-7,North,117650,30210,4800,700,27.5,27.5,72.8,700,1500,224,4,6709,-2
East_Bay,PITTSBURGH_1-4,North,117650,28170,4575,650,28.5,28.5,72.8,650,625,214,4,6709,-2
East_Bay,PITTSBURGH_5-6,North,117650,30120,6525,650,25.5,25.5,72.8,650,625,188,4,6709,-2
East_Bay,PITTSBURGH_7,North,117650,20910,-1000,700,41.5,41.5,72.8,700,1000,336,4,6709,-2
East_Bay,POTRERO_HILL,North,117650,3645,0,150,48.5,48.5,72.8,150,0,85,4,6709,-2
Bay_Views,MORRO_BAY_1-2,North,83192.5,14843,2682.5,335,27,27,72.8,335,500,104,4,6709,-2
Bay_Views,MORRO_BAY_3-4,North,83192.5,30454.5,6315,665,25.5,25.5,72.8,665,1000,193,4,6709,-2
Bay_Views,MOSS_LANDING_6,North,83192.5,-2000,8125,750,23,311.28,72.8,0,2000,0,4,6709,-2
Bay_Views,MOSS_LANDING_7,North,83192.5,35350,8125,750,23,23,72.8,750,2000,188,4,6709,-2
Bay_Views,OAKLAND,North,83192.5,4545,0,150,42.5,42.5,72.8,150,0,75,4,6709,-2
Beachfront,COOLWATER,South,39506.28,7449.79,4050,650,29.5,350,350,25,500,8,4,6709,-2
Beachfront,ELLWOOD,South,39506.28,3405.83,0,300,52.5,350,350,11,0,7,4,6709,-2
Beachfront,ETIWANDA_1-4,South,39506.28,8379.66,3525,850,30,350,350,32,2000,11,4,6709,-2
Beachfront,ETIWANDA_5,South,39506.28,1501.57,-250,150,44,350,350,6,250,3,4,6709,-2
Beachfront,MANDALAY_1-2,South,39506.28,3442.03,2450,300,27.5,350,350,11,250,4,4,6709,-2
Beachfront,MANDALAY_3,South,39506.28,1544.5,-250,150,36.5,350,350,6,250,2,4,6709,-2
Beachfront,ORMOND_BEACH_1,South,39506.28,6891.45,5250,700,26.5,350,350,27,1750,8,4,6709,-2
Beachfront,ORMOND_BEACH_2,South,39506.28,6891.45,5250,700,26.5,350,350,27,1750,8,4,6709,-2
Big_Coal,ALAMITOS_7,South,1842150,112125,0,250,51.5,200,500,250,0,148,4,12132,-2
Big_Coal,FOUR_CORNERS,South,1842150,911900,31250,1900,19,200,500,1900,2000,1045,4,12132,-2
Big_Coal,HUNTINGTON_BEACH_1-2,South,1842150,140950,1900,300,28.5,200,500,300,500,96,4,12132,-2
Big_Coal,HUNTINGTON_BEACH_5,South,1842150,67525,-500,150,46.5,200,500,150,500,80,4,12132,-2
Big_Coal,REDONDO_5-6,South,1842150,163925,1700,350,29.5,200,500,350,750,116,4,12132,-2
Big_Coal,REDONDO_7-8,South,1842150,445725,5400,950,29.5,200,500,950,1250,314,4,12132,-2
Big_Gas,EL_SEGUNDO_1-2,South,1678250,187150,1750,400,31.5,31.5,500,400,250,140,4,12132,-2
Big_Gas,EL_SEGUNDO_3-4,South,1678250,305900,4625,650,29,29,500,650,250,208,4,12132,-2
Big_Gas,ENCINA,South,1678250,446950,6625,950,29,29,500,950,500,323,4,12132,-2
Big_Gas,KEARNY,South,1678250,87500,0,200,62.5,62.5,500,200,0,146,4,12132,-2
Big_Gas,LONG_BEACH,South,1678250,254425,-500,550,36.5,36.5,500,550,500,231,4,12132,-2
Big_Gas,NORTH_ISLAND,South,1678250,68175,0,150,45.5,45.5,500,150,0,80,4,12132,-2
Big_Gas,SOUTH_BAY,South,1678250,328150,3700,700,30.5,30.5,500,700,500,245,4,12132,-2
East_Bay,CONTRA_COSTA_4-5,North,1399250,68675,-250,150,40.5,40.5,500,150,250,70,4,6709,-2
East_Bay,CONTRA_COSTA_6-7,North,1399250,329250,4800,700,27.5,27.5,500,700,1500,224,4,6709,-2
East_Bay,PITTSBURGH_1-4,North,1399250,305850,4575,650,28.5,28.5,500,650,625,214,4,6709,-2
East_Bay,PITTSBURGH_5-6,North,1399250,307800,6525,650,25.5,25.5,500,650,625,188,4,6709,-2
East_Bay,PITTSBURGH_7,North,1399250,319950,-1000,700,41.5,41.5,500,700,1000,336,4,6709,-2
East_Bay,POTRERO_HILL,North,1399250,67725,0,150,48.5,48.5,500,150,0,85,4,6709,-2
Old_Timers,BIG_CREEK,South,1325575,496250,32750,1000,0,0,500,1000,3750,0,4,12132,-2
Old_Timers,HIGHGROVE,South,1325575,69825,300,150,34.5,34.5,500,150,0,60,4,12132,-2
Old_Timers,MOHAVE_1,South,1325575,356625,9000,750,19.5,19.5,500,750,3750,352,4,12132,-2
Old_Timers,MOHAVE_2,South,1325575,356625,9000,750,19.5,214.8,500,750,3750,352,4,12132,-2
Old_Timers,SAN_BERNADINO,South,1325575,46250,0,100,37.5,310.17,500,100,0,44,4,12132,-2
Fossil_Light,DIABLO_CANYON_1,North,1130475,483500,20000,1000,11.5,59.93,500,1000,5000,0,4,6709,-2
Fossil_Light,HELMS,North,1130475,395850,25050,800,0.5,6.08,500,800,3750,0,4,6709,-2
Fossil_Light,HUMBOLDT,North,1130475,70050,525,150,33,33,500,150,0,57,4,6709,-2
Fossil_Light,HUNTERS_POINT_1-2,North,1130475,69575,50,150,34.5,34.5,500,150,250,58,4,6709,-2
Fossil_Light,HUNTERS_POINT_4,North,1130475,111500,-250,250,53,206.52,500,250,250,152,4,6709,-2
Beachfront,COOLWATER,South,226192.2,39473.94,4050,650,29.5,500,500,85,500,29,4,12132,-2
Beachfront,ELLWOOD,South,226192.2,17547.62,0,300,52.5,500,500,39,0,24,4,12132,-2
Beachfront,ETIWANDA_1-4,South,226192.2,50218.06,3525,850,30,500,500,111,2000,38,4,12132,-2
Beachfront,ETIWANDA_5,South,226192.2,8690.46,-250,150,44,500,500,20,250,10,4,12132,-2
Beachfront,MANDALAY_1-2,South,226192.2,18277.93,2450,300,27.5,500,500,39,250,12,4,12132,-2
Beachfront,MANDALAY_3,South,226192.2,8837.51,-250,150,36.5,500,500,20,250,8,4,12132,-2
Beachfront,ORMOND_BEACH_1,South,226192.2,41573.34,5250,700,26.5,500,500,91,1750,28,4,12132,-2
Beachfront,ORMOND_BEACH_2,South,226192.2,41573.34,5250,700,26.5,500,500,91,1750,28,4,12132,-2
Bay_Views,MORRO_BAY_1-2,North,158947.35,20211.42,2682.5,335,27,500,500,44,500,14,4,6709,-2
Bay_Views,MORRO_BAY_3-4,North,158947.35,40244.1,6315,665,25.5,500,500,87,1000,25,4,6709,-2
Bay_Views,MOSS_LANDING_6,North,158947.35,44760.98,8125,750,23,500,500,98,2000,25,4,6709,-2
